,summary,Review,rating,ProductName,Url
0,Highly recommended,"This facewash has been an absolute boon. I have oily skin and never would have thought of buying a cream-like cleanser-facewash if my dermat hadn't recommended it. I initially was very sceptical because I previously preferred face washes that left my skin squeaky clean(unlike moisturized like this one does). But with about two months' usage, I found my skin quality to have drastically improved. Not only did it reduce the amount of oil that my skin produced, but also made it very soft and plum...",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
1,Good choice,Not satisfied on deliver charges,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
2,Mind-blowing purchase,"I have been using this for a month, it's very gentle on my skin. I can feel a good improvement. Acnes are greatly reducing. Even the persons with sensitive skin can use this product!",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
3,Perfect product!,"The best cleanser till date.  Very gentle on your skin,  I've been using from 1 year,  my skin can actually breathe now. All the pimples have cleared,  scars are fading and the best part it keeps the skin moisture on check.  A must try!!!!",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
4,Delightful,The best product I trust and I trust Flipkart.Super and amazing product. And quick delivery.Amazing product😍😍😍😍😍.Perfect skin cleanser.,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
5,Delightful,"I have been using it since a month and i got only positive results while using it, the best things of this product are that, it is soap free, it doesn't clean our natural oil of skin except dust and dirt which needs to our skin for glowing",4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
6,Fabulous!,"I have a combination skin, oily in T zone in summers and dry in winters, really did wonders to my skin, my sister recommended this to me glad I've purchased, hope it helps  cheers!",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
7,Excellent,"This is one of the best cleanser ever.... it really works in acne, pimples & also increase the face glow in the base of regular use.I really love it😍",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
8,Terrific purchase,Good for dry skin.,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
9,Worth every penny,Good packing and good customer service..,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
10,Wonderful,A very good cleanser.Must try!,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
11,Terrific,Good quality...but little bit high price,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
12,Best in the market!,If cetaphil company sell refill packs it will be very useful,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
13,Just wow!,"The best face wash for morning skincare. It's very gentle and toxin free. Use a stronger one for removing makeup. But great for everyday use. Watery consistency. Buy a smaller quantity and test the results. Works for my skin, cleared my small acnes and pigmentation.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
14,Unsatisfactory,Genuine product.. but received with broken nozal.. seal was torn.. delivered after 20 days..,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
15,Great product,Nice,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
16,Awesome,"osm product ,,,,,my pimple has been removed after using this product,,, Thank you cetaphil cleanser",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
17,Worth every penny,"I purchased the product which mention ""best before Dec 2020""...but when I received product which has ""March 2021"" expiry date .......,😘😘 thank you...Flipkart ...& Cetaphil is best cleanser i have ever used.... I will highly recommend it👍👍👍👍",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
18,Super!,.. It's a great product.  I am really glad to have this... And it's really a amazing product.. I am giving my feedback after one use.. It is useful for all type of skin... Thank u so much😍😍😍😍,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
19,Wonderful,I always go back to this cleanser It’s really good for dry skin or combination skin.,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
20,Great product,Using this for quite a long time now. It's great. And thanks to flipkart.,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
21,Value-for-money,I don't really have any skin care i used cetaphil cleanser it's been 2 weeks i can see the diff of my skin a bit soft and clean it removes all the dirt.My skin is acne prone after using the cleanser for two days got some new pimples on my face all the inside thing pushes out aftrn 2-3 days my skin looks a bit clear i recommend for acne prone skin..Thankyou !!,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
22,Does the job,"As per the picture it says for dry skin, but got for all skin types. Please don't mislead customers.",3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
23,Great product,good product for dry skin for all time i used it for last one year,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
24,Just okay,I got pimples but after few days it gave such a good results,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
25,Simply awesome,ɢᴏᴏᴅ,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
26,Utterly Disappointed,Cap was opened and liquid flowed,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
27,Awesome,"Amazing product, it controls pimple and make skin smooth",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
28,Unsatisfactory,leakage in product and no response from customer care despite raising back to back complaints.,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
29,Good,I write a after I used this facewash 5 days ...I got pimples on my face after I used Cetaphil..🥺 me and my sister used for a week... But I only got pimples ...her face was good...skin was soo smooth and soft... So bfr u go with this product once check that all ingredients are suit to you... That's it,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
30,Simply awesome,"Too good.  perfect for my sensitive dry skin.  after loreal go 360 clean for sensitive skin, this is the lnly lroduct I have found suitable.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
31,Delightful,Very gentle and soothing for skin.   A perfect cleansing agent with balanced Ph.,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
32,Terrific purchase,This cleanser disappears the acne marks and also the acne within 3-4 days.,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
33,Good quality product,It's good for those who have dry and sensitive skin not for oily and combination skin.,2,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
34,Nice product,Value 4 Money Product,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
35,Perfect product!,It's really a life saverAfter using it for a couple of months face is free from pimples as well as it keeps skin hydratedHighly recommended for dry skin must try!!!,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
36,Horrible,Product container is used ..,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
37,Worth every penny,good,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
38,Fabulous!,Really amazing . It's my first order in shopsy and I felt very happy .  delivered a perfect time . Packing is nice . Worth for purchase 😉 . Delivery person is very polite and delivered a correct addres . Don't made a unnecessary calls .just love it,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
39,Mind-blowing purchase,"I am writing review after 20 day use. I recommend this . Best product I ever used. No acne, no darkspot, clear skin. And even cure milia that is hard to remove. It do not strip moisture of the skin.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
40,Best in the market!,My skin was very dry and  dull....i have been using this product since 27th september.and now my skin is very glowing.....this is for all skin types... greatfull to have this....,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
41,Highly recommended,Good for dry skin...♡,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
42,Useless product,Damaging the skin in a use of week,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
43,Super!,"Best face cleanser till date. No sulphate and soap. Feels light on skin, cleanses effectively. I have a very reactive skin and it breaks whenever I apply a harsh skin product. But this cleanser feels light as air and water. Worth every penny of your care for your skin.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
44,Highly recommended,good,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
45,Worst experience ever!,"We received a wrong product. We have ordered for Dry and sensitive skin, but flipkart gave us All type skin face wash. Total wastage of money. This is a non refundable product.",1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
46,Just wow!,Nice product but delivery boy is not good,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
47,Brilliant,Good for all skin types,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
48,Highly recommended,Good,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
49,Just okay,The product is good but the packaging is very bad most of the product was on the box ...most of the product are wasted..but the product is very good ...,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
50,Expected a better product,packing not good,2,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
51,Could be way better,Bottle Opened already,2,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
52,Just wow!,"This works amazing on my skin and avoid pimples, reduce scars. I have recently switched to Neutrogena cleanser and it was adding pimples and after switching back to Cetaphil, now skin is smooth, without any pimples.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
53,Super!,Unhappy with packaging liquid was flowed out in the box.Genuine product. Cetaphil has the best products always.** For all those complaining about the wrong product shipped let me tell you the product is same ...the picture and product details are of the older product but the same product is now changed to All skin types now there is no cleanser for dry and sensitive skin but there is one for oily skin but that’s different. This is the only product now from cetaphil for dry and sensitive ski...,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
54,Just wow!,World Best Cleanser Ever....,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
55,Best in the market!,good product ?,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
56,Did not meet expectations,In images it's written for dry nd senstive  skin and in a caption it's written for all skin types misguide images so beaware of that. Before purchasing at last what i  received for all skin types nd no return or replace option is their ...,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
57,Super!,"Ossam face wash, doctor sajest",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
58,Brilliant,Excellent. But price a bit high,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
59,Pretty good,"Idk probably because of this cleanser ,it's seems to be very soothing with my skin my skin pretends to be much more smoother after using it ,it's is not foamy just exactly what a mild cleanser should be but it contains parabens",4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
60,Wonderful,It's good for my dry and sensitive skin. now my skin looking very clean and young. thank you flipkart,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
61,Just wow!,"This does the job...I  have,  textured kind of skin...after using for one week I saw the difference.. my skin has become smooth and less oily.",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
62,Unsatisfactory,Ordered dry and sensitive skin received all skin type. Received damage product.,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
63,Just okay,Wrong Product came.. pictures & product details clearly mentioning Dry & Sensative Skin but the product received is of All Skin Type and after talking to customer care they saying that product  comes under no return policy....before ordering keep in mind that any skin type can come so order carefully...,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
64,Good,Good one,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
65,Must buy!,"Absolutely loved the packaging, I wasn't sure initially whether the packaging will be good because of the reviews..the Cetaphil cleanser is so good..just like all other Cetaphil products.. recommend to anyone with dry, normal and combination skin..",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
66,Good quality product,Nice product,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
67,Did not meet expectations,It didn’t suited my skinh and made my skin more dull,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
68,Good,"Actually osm product,im writing the review after using it for 1 week.Must buy 😇😍",3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
69,Did not meet expectations,It's not suitable for me and my daughter skin.after one use our skin get have a rashes .,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
70,Hated it!,Bad product..🤬,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
71,Best in the market!,Really good 👍😃,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
72,Simply awesome,"It removes acne slowly! It works as magic , brightenes your face",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
73,Excellent,"I am using it for the first time,i hope it will suite with my face😉✌🏻",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
74,Brilliant,It's awesome,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
75,Worth the money,Good product 👍,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
76,Horrible,What a cheap product,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
77,Did not meet expectations,Not satisfied,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
78,Simply awesome,Good,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
79,Terrible product,not good,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
80,Don't waste your money,This is the worst product i ever seen,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
81,Just wow!,Most useful product for everyone,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
82,Expected a better product,"Very bad👎 product, don't buy",2,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
83,Just wow!,Very good 😊😊😊😊 cleansing,5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
84,Fabulous!,"The best one...nd am so hpy to get this cleanser...it really does magic to my face...I used for 1week regularly like mrng nd before sleeping I wash my face...within a few days I see changes in my face,my dark spots are gone now...if u r searching for better option, then give it a try, am sure u would be amazed using this...",5,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
85,Wonderful,Very nice product..,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
86,Useless product,Worst product don't buy it 👎,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
87,Delightful,good,4,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
88,Useless product,Very very worst,1,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
89,Fair,I've been using this product since 2weeks and there is no improvement. Instead my pimples got increased,3,iphone 13,https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&fm=organic&ppt=None&ppn=None&ssid=0rrbbevcpc0000001709452896360
